study_name,run_id,study_dir,manifest_hash,split_id,seed,variant_tag,variant_label,policy,menu_k,candidate_pool_size,displayed_meeting_points,home_always_shown,net_profit,adjusted_profit,service_constrained_net_profit,opt_out_rate,service_quit_rate_guardrail,service_guardrail_pass,service_guardrail_violation,avg_exact_enumerated_menu_count,service_constrained_fallback_rate,study_type,study_role,suite_name,suite_run_id,timestamp_utc,code_version_marker,train_split,test_split,trace_seed,instance,max_steps_r,outside_option_util,ablation_tag,is_reference,reference_tag,reference_policy,paired_reference_policy,paired_baseline_policy,checkpoint_path,checkpoint_reused,checkpoint_source,episodes,served_customers,travel_time,travel_cost,service_cost,failure_cost,discount_cost,charge_revenue,total_cost,quit_penalty_total,home_pickup_count,menu_request_count,opt_out_count,average_menu_size,avg_meeting_point_count_per_menu,home_pickup_only_share,home_pickup_only_with_feasible_meeting_point_share,home_pickup_share,avg_walk_distance,avg_pickup_time_deviation,avg_in_vehicle_time,avg_chosen_predicted_cost,avg_chosen_price,avg_menu_build_time,avg_step_time,acceptance_rate,non_home_acceptance_rate,consumer_surplus,price_at_floor_fraction,price_at_ceil_fraction,avg_fn_pruning_rate,avg_fn_pruned_near,avg_fn_pruned_mid,avg_fn_pruned_far,avg_eta_mae,avg_ivt_mae,avg_displayed_eta_mae,avg_displayed_ivt_mae,avg_displayed_eta_bias,avg_displayed_ivt_bias,displayed_eta_p50,displayed_eta_p90,displayed_eta_p95,displayed_ivt_p50,displayed_ivt_p90,displayed_ivt_p95,exact_gap_logged_share,avg_exact_menu_value,avg_greedy_menu_value,avg_relative_optimality_gap,avg_menu_overlap_rate,avg_exact_build_time,avg_greedy_build_time,avg_exact_gap_candidate_count,avg_service_constrained_predicted_opt_out,avg_service_constrained_adjusted_profit,cost_pred_mae,cost_pred_rmse,spearman_cost_ranking,top_L_overlap,ndcg_at_L,menu_regret,cost_pred_n_samples,offer_trace_count,avg_offer_predicted_cost,avg_offer_menu_eval_cost,avg_offer_system_eval_cost,avg_offer_system_minus_menu_cost,avg_offer_price,avg_offer_choice_probability,avg_offer_expected_profit,avg_selected_offer_expected_profit,avg_unselected_offer_expected_profit,is_behavior_non_degenerate,mean_net_profit_gap_vs_reference,mean_total_cost_gap_vs_reference,net_profit_win_rate_vs_reference,net_profit_gap_ci95_half_width_vs_reference,mean_net_profit_gap_vs_baseline,mean_total_cost_gap_vs_baseline,net_profit_win_rate_vs_baseline,net_profit_gap_ci95_half_width_vs_baseline
work2_phase08_pilot,20260604T124624Z_bf03b88d,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\studies\work2_phase08_pilot\20260604T124624Z_bf03b88d,bf03b88d675a048322bc654c3c665fb57d243f42,seed1,1,cost_oracle,Cost Oracle,cost_oracle,3,10,3,True,-5013.655861609006,-18513.655861609008,,0.36096256684491984,0.4000000000000001,0.9,0.1,0.0,0.0,policy_compare,support,,,2026-06-04T13:28:58Z,nogit-b7e07effc8bc,0,1,1,RC,700,0.0,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\shared_training\work2_phase08_pilotseed1_bf03b88d\1\checkpoints\,False,fresh_training,20,374.0,295194.0,2509.149,984.8791050000002,491.7,1174.0807298110446,146.15297320203908,5013.655861609006,13500.0,245.85,374.0,135.0,4.0,3.0,0.0,0.0,0.6573529411764706,2464.8288770053477,3435.5465335983245,3523.731693176726,48.28954873910537,-3.9531795010748985,0.029730322352768658,0.03223801099042841,0.6390374331550802,0.3426470588235294,-1.0753063389219388,0.7375279836960301,0.11320696631074272,0.0,0.0,0.0,0.0,1333.4059229713464,1063.3090767859608,1506.7672329190261,1236.0017292831672,1506.7672329190261,-1236.0017292831672,1674.1533291757107,2247.4533291757107,2373.2170791757117,1404.1308736681938,1977.4308736681937,2099.4408736681953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.8163283052273,521.5726914588663,0.3895053475935829,1.0,1.0,23.74493211758459,1122.0,1496.0,26.012598571781552,26.512598571781552,26.535696662719356,0.023098090937805116,-2.729299140709678,0.14441848898929108,-3.4474553847954987,-5.510653171358059,-2.7597227892746448,False,-609.5359296329046,609.5359296329046,0.0,45.87562479860276,,,,
work2_phase08_pilot,20260604T124624Z_bf03b88d,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\studies\work2_phase08_pilot\20260604T124624Z_bf03b88d,bf03b88d675a048322bc654c3c665fb57d243f42,seed1,1,expected_profit_enumeration,Expected-Profit Enumeration,expected_profit_enumeration,3,10,3,True,-5057.019044717453,-19457.019044717454,,0.3850267379679144,0.4000000000000001,0.75,0.25,120.0,0.0,policy_compare,support,,,2026-06-04T13:28:58Z,nogit-b7e07effc8bc,0,1,1,RC,700,0.0,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\shared_training\work2_phase08_pilotseed1_bf03b88d\1\checkpoints\,False,fresh_training,20,374.0,284124.0,2415.0540000000005,1041.8058150000002,527.3,1174.364710935457,101.50548121800439,5057.019044717453,14400.0,263.65,374.0,144.0,4.0,3.0,0.0,0.0,0.7049465240641711,2248.0106951871658,3347.2193329138236,3737.7103028023944,44.83402227653495,-4.24221139775693,0.05592900304883882,0.05837714818709675,0.6149732620320856,0.29505347593582887,-1.1658869090167492,0.7673015683709047,0.07739484709910473,0.0,0.0,0.0,0.0,1566.6145307101629,1294.444918962372,2172.2927008334646,1889.5247239355735,2172.2927008334646,-1889.5247239355735,1782.8283291757107,3511.968329175711,3562.0533291757106,1513.3308736681938,3221.4708736681937,3235.330873668194,1.0,-12.873084508371615,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,206.59206971711336,738.0771657301041,0.48355614973262034,1.0,1.0,26.477655998993793,1122.0,1496.0,26.462255630378827,26.962255630378827,27.20397019857333,0.2417145681945038,-2.526251196077714,0.14066300018114594,-3.2182711270929047,-3.4202114424754804,-3.150957688632046,False,-652.8991127413515,652.8991127413516,0.0,60.755507355934306,,,,
work2_phase08_pilot,20260604T124624Z_bf03b88d,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\studies\work2_phase08_pilot\20260604T124624Z_bf03b88d,bf03b88d675a048322bc654c3c665fb57d243f42,seed1,1,full_display,full display,offer_all_feasible_bundles,3,10,3,True,-4404.119931976102,-14009.119931976102,-4404.119931976102,0.25681818181818183,0.4000000000000001,1.0,0.0,0.0,0.0,policy_compare,support,,,2026-06-04T13:28:58Z,nogit-b7e07effc8bc,0,1,1,RC,700,0.0,,True,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\shared_training\work2_phase08_pilotseed1_bf03b88d\1\checkpoints\,False,fresh_training,20,374.0,284400.0,2417.4,700.9462950000001,346.7,1177.2616157708287,238.18797879472754,4404.119931976102,9605.0,173.35,374.0,96.05,11.0,10.0,0.0,0.0,0.4635026737967915,4227.497326203209,3168.16966556759,3888.1001423745874,29.1329711620537,-3.0553357099000866,0.029596475775093382,0.03247581318737989,0.743181818181818,0.5364973262032086,-0.844448383191134,0.524440010647323,0.1589840920843704,0.0,0.0,0.0,0.0,2010.3867654088244,1733.693837792375,2465.891651368224,2181.1308736681945,2465.891651368224,-2181.1308736681945,2737.8033291757106,3505.3533291757108,3518.53082917571,2374.330873668194,3235.330873668194,3235.330873668194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.4855650501287,1567.583695516424,0.4675530708151029,0.6202317290552585,1.0,12.944797386336614,3740.0,4114.0,9.57797148734993,9.759789669168113,10.096773925385017,0.33698425621690237,-2.1088114363226227,0.0592389466592134,-0.8772720273605105,-1.0384258523137357,-0.8611566448651878,False,,,,,,,,
work2_phase08_pilot,20260604T124624Z_bf03b88d,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\studies\work2_phase08_pilot\20260604T124624Z_bf03b88d,bf03b88d675a048322bc654c3c665fb57d243f42,seed1,1,nearest_L,Nearest-L,nearest_heuristic,3,10,3,True,-4948.38442307755,-19193.38442307755,,0.38088235294117645,0.4000000000000001,0.8,0.2,0.0,0.0,policy_compare,support,,,2026-06-04T13:28:58Z,nogit-b7e07effc8bc,0,1,1,RC,700,0.0,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\shared_training\work2_phase08_pilotseed1_bf03b88d\1\checkpoints\,False,fresh_training,20,374.0,280914.0,2387.7690000000002,1037.7898200000004,522.6,1149.8463688792158,149.6207658016663,4948.38442307755,14245.0,261.3,374.0,142.45,4.0,3.0,0.0,0.0,0.698663101604278,1372.909090909091,3235.53938796146,3929.0188589521263,34.9786178787589,-4.1157555545429805,0.030058073153735487,0.032580598503510576,0.6191176470588234,0.301336898395722,-1.0806117062124607,0.7594720548674755,0.12018297700129543,0.0,0.0,0.0,0.0,1875.5212484818355,1597.96495738729,2128.0279949511123,1847.5846169837018,2128.0279949511123,-1847.5846169837018,1782.8283291757107,3504.8283291757107,3510.6033291757108,1513.3308736681938,3235.330873668194,3235.330873668194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.45315549354942,1267.9074086309604,0.35588235294117654,1.0,1.0,18.16714413853569,1122.0,1496.0,16.49629565904428,16.99629565904428,17.195669318146155,0.19937365910187532,-2.467172547211317,0.13923271331004652,-2.23549078595567,-3.359963984784634,-1.8606663863460144,False,-544.264491101448,544.264491101448,0.0,54.53557858535409,,,,
work2_phase08_pilot,20260604T124624Z_bf03b88d,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\studies\work2_phase08_pilot\20260604T124624Z_bf03b88d,bf03b88d675a048322bc654c3c665fb57d243f42,seed1,1,profit_oracle,Profit Oracle,profit_oracle,3,10,3,True,-5072.2353101894,-19297.2353101894,,0.38034759358288767,0.4000000000000001,0.8,0.2,120.0,0.0,policy_compare,support,,,2026-06-04T13:28:58Z,nogit-b7e07effc8bc,0,1,1,RC,700,0.0,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\shared_training\work2_phase08_pilotseed1_bf03b88d\1\checkpoints\,False,fresh_training,20,374.0,286050.0,2431.425,1034.6574000000003,523.3,1183.2615593475498,100.40864915815033,5072.235310189399,14225.0,261.65,374.0,142.25,4.0,3.0,0.0,0.0,0.6995989304812835,2264.4866310160432,3376.2451754451113,3703.298538096512,168.39312673796786,-4.218784852585908,0.05590694549697063,0.05835688863208588,0.6196524064171123,0.3004010695187166,-1.1678696117240472,0.7726471814212357,0.07633032305093952,0.0,0.0,0.0,0.0,1533.4165592264987,1260.9349028180998,2135.1089441489726,1850.0196437216698,2135.1089441489726,-1850.0196437216698,1774.4283291757106,3517.4283291757106,3571.214579175711,1504.9308736681937,3222.730873668194,3235.330873668194,1.0,-46.87812707738142,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,231.4754839572193,789.7425655504437,1.0,1.0,1.0,80.86171996499932,1122.0,1496.0,85.68161694184491,86.18161694184491,86.46561276004046,0.2839958181955643,-2.5622961717733466,0.14100273979332484,-11.719531769345355,-19.785264494000753,-9.03095419446022,False,-668.1153782132983,668.1153782132981,0.0,55.94406767888421,,,,
work2_phase08_pilot,20260604T124624Z_bf03b88d,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\studies\work2_phase08_pilot\20260604T124624Z_bf03b88d,bf03b88d675a048322bc654c3c665fb57d243f42,seed1,1,service_constrained_expected_profit,Service-Constrained Expected-Profit,service_constrained_expected_profit,3,10,3,True,-5019.36071197172,-18579.360711971724,,0.3625668449197861,0.4000000000000001,0.95,0.05,120.0,0.5085561497326203,policy_compare,support,,,2026-06-04T13:28:58Z,nogit-b7e07effc8bc,0,1,1,RC,700,0.0,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\shared_training\work2_phase08_pilotseed1_bf03b88d\1\checkpoints\,False,fresh_training,20,374.0,288612.0,2453.202,993.5077950000002,499.7,1194.8239724351915,121.87305546347193,5019.36071197172,13560.0,249.85,374.0,135.6,4.0,3.0,0.0,0.0,0.668048128342246,2445.8021390374333,3457.1964294417485,3508.70522258849,46.38530827112321,-4.086670006629305,0.056035000387234316,0.05850254287694227,0.6374331550802139,0.33195187165775397,-1.124603148123478,0.7505620000147228,0.09172164029562183,0.0,0.0,0.0,0.0,1318.644719675633,1047.4469727943963,1647.8565377318603,1366.523654416857,1647.8565377318603,-1366.523654416857,1616.1408291757107,3227.5233291757104,3569.3508291757107,1345.3308736681938,2880.4308736681937,3235.330873668194,1.0,-13.480390777650403,0.0,0.0,0.0,0.0,0.0,10.0,0.423836092224042,-55.8640000000546,218.76851353244516,727.050584890069,0.46410427807486626,1.0,1.0,25.548628702890788,1122.0,1496.0,26.89521824202338,27.39521824202338,27.610793605682908,0.21557536365953162,-2.6059690468412504,0.14404097694398948,-3.3700976944126007,-4.1070120041584905,-3.12445959116397,False,-615.2407799956187,615.2407799956187,0.0,57.4514888489227,,,,
work2_phase08_pilot,20260604T124624Z_bf03b88d,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\studies\work2_phase08_pilot\20260604T124624Z_bf03b88d,bf03b88d675a048322bc654c3c665fb57d243f42,seed2,2,cnn_menu,CNN-Menu,top_k_cheapest,3,10,3,True,-5033.0672984975445,-18523.067298497543,,0.3606951871657754,0.4000000000000001,0.95,0.05,0.0,0.0,policy_compare,support,,,2026-06-04T13:28:58Z,nogit-b7e07effc8bc,0,1,2,RC,700,0.0,,False,full_display,offer_all_feasible_bundles,offer_all_feasible_bundles,,C:\Users\39583\Desktop\4_Publication\2.paper_2_menu optimization-7分_trE\ooh_code\outputs\shared_training\work2_phase08_pilotseed2_bf03b88d\2\checkpoints\,True,existing_checkpoint,20,374.0,294762.0,2505.477,989.3110049999999,493.6,1180.786143561514,136.1068500639689,5033.0672984975445,13490.0,246.8,374.0,134.9,4.0,3.0,0.0,0.0,0.6598930481283423,2619.72192513369,3412.9495363314213,3585.4017466526616,45.70876515029431,-4.016382264647673,0.031165961912499467,0.033779754995662256,0.6393048128342247,0.34010695187165774,-1.0921169276617766,0.7324321497485612,0.10627206624759573,0.0,0.0,0.0,0.0,1365.1299819529008,1094.7215609881646,1514.7199067158174,1244.0255260746108,1514.7199067158174,-1244.0255260746108,1688.8533291757108,2154.5283291757105,2402.8533291757108,1418.8308736681938,1885.0308736681939,2132.830873668194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.2757668068937,555.1914234318815,0.6842245989304813,1.0,1.0,23.635846856670035,1122.0,1496.0,27.235579977690186,27.73557997769019,27.757382614079756,0.021802636389565568,-2.8819192431362537,0.14399624337991937,-3.740880426991496,-4.771948604227235,-3.3971910345795835,False,-619.2812718489057,619.2812718489062,0.0,35.599213135362355,,,,
